product_key,category,subcategory,product_name,ratings
10002104,Office Supplies,Fasteners,Staples,3.75
10001548,Office Supplies,Paper,Xerox 1998,4.36
10000765,Technology,Phones,Clarity 53712,3.59
10004355,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,3.14
10004363,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,3.58
10003019,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,4.1
10001148,Office Supplies,Paper,Xerox 1973,3.66
10003183,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",3.94
10004712,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,3.72
10000927,Office Supplies,Paper,Xerox 1935,3.24
10001630,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,3.25
10004143,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,3.65
10003750,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",4.32
10001097,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,4.15
10000456,Technology,Phones,Samsung Galaxy Note 3,3.83
10004450,Office Supplies,Storage,Steel Personal Filing/Posting Tote,3.49
10000799,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,4.02
10000063,Office Supplies,Paper,Xerox 1943,4.31
10003866,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",3.46
10004482,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,3.9
10001451,Office Supplies,Labels,Avery 497,4.26
10000095,Office Supplies,Binders,Trimflex Flexible Post Binders,3.77
10001375,Furniture,Bookcases,Sauder Inglewood Library Bookcases,4.12
10002166,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",4.03
10003046,Office Supplies,Art,Newell 316,3.81
10000572,Technology,Phones,GE 2-Jack Phone Line Splitter,3.7
10004922,Technology,Accessories,Logitech Wireless Gaming Headset G930,4.07
10000777,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,3.07
10001653,Office Supplies,Binders,Binder Posts,3.39
10004790,Furniture,Bookcases,Bush Somerset Collection Bookcase,4.11
10001603,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,3.94
10002403,Office Supplies,Envelopes,Staple envelope,3.86
10002505,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,3.74
10002728,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",3.89
10002440,Office Supplies,Art,Crayola Colored Pencils,3.18
10003398,Technology,Phones,LG Exalt,3.64
10003720,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,4.28
10000251,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,3.62
10004518,Furniture,Tables,"Bevis Oval Conference Table, Walnut",
10004930,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",3.85
10001699,Furniture,Chairs,Hon GuestStacker Chair,4.35
10004743,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,3.83
10000978,Office Supplies,Labels,Avery 488,3.89
10001857,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,3.76
10000333,Office Supplies,Art,Newell 314,4.5
10001554,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",3.44
10002604,Furniture,Chairs,Global Super Steno Chair,3.75
10003255,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",4.0
10002287,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,3.94
10003636,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",3.48
10004524,Office Supplies,Binders,Fellowes Binding Cases,3.94
10001063,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",3.57
10002429,Office Supplies,Art,Prang Colored Pencils,4.14
10001886,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",3.89
10002173,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,4.11
10001899,Office Supplies,Paper,Xerox 1951,4.33
10004085,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,3.03
10003627,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",4.08
10001663,Technology,Phones,Aastra 57i VoIP phone,3.61
10001331,Office Supplies,Fasteners,Rubber Band Ball,3.41
10000078,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",3.43
10002559,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,4.28
10002666,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",3.25
10003610,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",3.83
10002520,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",3.86
10001416,Office Supplies,Binders,Catalog Binders with Expanding Posts,3.68
10001809,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",4.25
10003434,Furniture,Chairs,Safco Contoured Stacking Chairs,4.21
10004831,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,3.75
10003351,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,4.02
10002577,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",4.43
10000198,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",3.56
10000825,Office Supplies,Paper,Xerox 1931,3.34
10002528,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",3.32
10002569,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,3.95
10004917,Office Supplies,Art,Newell 344,3.5
10002218,Office Supplies,Paper,Xerox 1971,3.83
10000207,Technology,Accessories,Memorex Micro Travel Drive 8 GB,3.52
10000116,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,3.73
10003615,Technology,Accessories,V7 USB Numeric Keypad,3.96
10004505,Technology,Phones,Samsung Galaxy Mega 6.3,3.82
10004107,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",3.61
10000589,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",3.52
10000360,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,3.41
10002877,Office Supplies,Paper,Xerox 1982,3.73
10004410,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",3.67
10002658,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,3.45
10001427,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,3.8
10001565,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",4.19
10001048,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",4.24
10002947,Office Supplies,Art,Newell 323,3.89
10000202,Office Supplies,Storage,"Tennsco Lockers, Gray",4.05
10001426,Office Supplies,Binders,GBC VeloBind Cover Sets,4.11
10003603,Office Supplies,Fasteners,Staples,3.82
10001905,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,3.73
10001714,Office Supplies,Paper,Xerox 1939,3.52
10004594,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,3.75
10000162,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3.44
10003026,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,4.43
10001737,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",3.62
10000936,Office Supplies,Binders,Aluminum Screw Posts,3.59
10002748,Technology,Accessories,Maxell DVD-RAM Discs,3.96
10002546,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,3.61
10000812,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,4.35
10004461,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",3.65
10002496,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",3.72
10001490,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,3.36
10002368,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,3.45
10000734,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,4.19
10004134,Office Supplies,Paper,Xerox 1965,3.95
10003819,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,3.88
10001312,Office Supplies,Paper,Xerox 197,4.08
10000472,Technology,Accessories,Logitech M510 Wireless Mouse,3.86
10001581,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",4.5
10000654,Office Supplies,Paper,Xerox 1977,3.47
10004251,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",4.09
10000642,Office Supplies,Binders,Avery Hanging File Binders,4.3
10000607,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,4.21
10004096,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,4.03
10002709,Furniture,Tables,Balt Split Level Computer Training Table,4.13
10002855,Technology,Phones,Gear Head AU3700S Headset,4.0
10001466,Technology,Phones,Apple iPhone 5C,4.06
10004040,Office Supplies,Storage,"Rogers Jumbo File, Granite",4.01
10004297,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",3.85
10004766,Office Supplies,Storage,Akro Stacking Bins,3.86
10002254,Office Supplies,Paper,Strathmore Photo Mount Cards,3.52
10003587,Furniture,Furnishings,Regeneration Desk Collection,2.82
10003241,Office Supplies,Fasteners,Rubber Band Ball,4.4
10004812,Technology,Accessories,First Data FD10 PIN Pad,3.95
10002088,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,3.32
10002660,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,2.39
10001322,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.15
10001230,Office Supplies,Paper,Xerox 1943,4.04
10000933,Office Supplies,Labels,Avery 514,2.98
10002730,Office Supplies,Paper,Things To Do Today Spiral Book,3.33
10002058,Office Supplies,Labels,Avery 517,3.9
10001596,Office Supplies,Paper,Xerox 218,3.17
10002757,Office Supplies,Paper,Xerox 1895,3.88
10000105,Technology,Phones,Speck Products Candyshell Flip Case,3.53
10001685,Office Supplies,Binders,Aluminum Screw Posts,3.3
10000727,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",4.28
10002250,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.14
10004780,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",3.41
10002523,Office Supplies,Binders,Vinyl Sectional Post Binders,3.56
10000431,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.3
10001628,Furniture,Furnishings,DAX Cubicle Frames - 8x10,2.92
10003281,Office Supplies,Paper,Xerox 214,4.04
10000065,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",4.35
10002305,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,3.95
10003620,Office Supplies,Paper,Xerox 204,4.2
10003180,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,4.29
10003515,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",3.86
10001296,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",3.0
10003326,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,3.93
10002644,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.03
10002500,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,3.46
10000773,Office Supplies,Art,Newell 335,3.82
10004415,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,3.79
10004132,Office Supplies,Paper,Xerox 1903,3.21
10000272,Office Supplies,Labels,Avery 489,3.74
10001634,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",4.14
10001459,Furniture,Chairs,"Global Leather Task Chair, Black",3.42
10003859,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",4.19
10001793,Office Supplies,Art,Newell 343,3.63
10001586,Office Supplies,Paper,Xerox 1972,3.94
10004735,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.29
10000367,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3.93
10003755,Office Supplies,Fasteners,Stockwell Push Pins,3.56
10000474,Office Supplies,Envelopes,Colored Envelopes,4.04
10001190,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",4.2
10001885,Technology,Machines,Lexmark S315 Color Inkjet Printer,3.96
10000934,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,4.29
10002723,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",3.86
10004104,Furniture,Furnishings,Regeneration Desk Collection,3.65
10001562,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.82
10001626,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3.62
10002347,Technology,Machines,Okidata C331dn Printer,3.74
10003149,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",3.9
10004473,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,3.43
10002487,Furniture,Bookcases,"Hon Metal Bookcases, Putty",3.1
10003838,Technology,Accessories,First Data TMFD35 PIN Pad,3.59
10001563,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",4.09
10000786,Office Supplies,Paper,Xerox 1884,3.73
10003574,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3.74
10003406,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",2.37
10000469,Technology,Phones,iHome FM Clock Radio with Lightning Dock,4.13
10001177,Office Supplies,Storage,Advantus Rolling Storage Box,4.59
10004867,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,2.87
10003762,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",3.87
10002917,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.08
10001620,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,4.43
10002945,Office Supplies,Labels,Staple-on labels,3.9
10002929,Office Supplies,Paper,Xerox 1933,3.96
10000837,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,3.5
10004330,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",3.63
10003555,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,3.79
10003246,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,3.64
10001611,Office Supplies,Storage,Staple magnet,4.02
10001647,Technology,Phones,Avaya IP Phone 1140E VoIP phone,3.11
10004392,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,3.58
10004371,Technology,Accessories,Memorex Micro Travel Drive 16 GB,4.11
10003639,Office Supplies,Labels,Avery 50,4.22
10004929,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,3.19
10001681,Office Supplies,Binders,GBC Recycled Regency Composition Covers,4.31
10002802,Furniture,Furnishings,Tensor Computer Mounted Lamp,3.64
10002905,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,3.97
10004508,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,3.76
10003857,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",3.23
10002646,Office Supplies,Art,Prismacolor Color Pencil Set,4.08
10001246,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",4.34
10002654,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,4.36
10003399,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",3.08
10004374,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",3.99
10004106,Office Supplies,Storage,Staple magnet,3.7
10004874,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4.17
10000842,Office Supplies,Paper,Xerox 1985,3.67
10001175,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,3.85
10000342,Office Supplies,Binders,Acco Hanging Data Binders,4.3
10000849,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",3.34
10004599,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.49
10001664,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,4.18
10000660,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",3.72
10003645,Office Supplies,Supplies,Acme Softgrip Scissors,3.8
10001179,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",3.33
10003564,Furniture,Chairs,Novimex Fabric Task Chair,3.64
10003272,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.78
10003192,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,3.8
10003644,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,3.68
10001461,Office Supplies,Paper,Rediform Voice Mail Log Books,3.41
10004398,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",3.22
10003696,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,3.73
10001207,Technology,Phones,Adtran 1202752G1,4.11
10002655,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,3.6
10002493,Office Supplies,Paper,Xerox 1900,3.52
10002018,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,3.96
10003553,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,3.73
10003909,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,3.48
10003947,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,3.65
10000709,Office Supplies,Labels,Avery 476,3.97
10000064,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,3.94
10001218,Office Supplies,Art,Newell 329,4.14
10000629,Office Supplies,Paper,Easy-staple paper,3.71
10001353,Office Supplies,Binders,Large Capacity Hanging Post Binders,2.7
10003337,Office Supplies,Art,Newell 347,3.79
10002627,Office Supplies,Paper,Xerox 1966,3.85
10004937,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,3.89
10002079,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,4.03
10000854,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,3.32
10004428,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",3.7
